,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
203,76.0,30.0,24.0,0.0,1936.0,6.0,4.0,2.0,-1.07,2.05,0.99,19.11,-0.32,0.0,0.0,0.0
204,77.0,166.0,24.0,0.0,1936.0,3.0,5.0,0.0,0.58,-0.33,0.25,24.59,-0.32,0.0,0.0,0.0
205,78.0,116.0,24.0,0.0,1936.0,6.0,3.0,0.0,1.2,-0.96,0.24,19.73,4.29,0.0,0.0,0.0
206,79.0,128.0,24.0,0.0,1936.0,6.0,2.0,2.0,-2.62,2.76,0.15,18.66,-0.34,0.0,0.0,0.0
207,80.0,130.0,55.0,0.0,1936.0,1.0,7.0,0.0,-0.08,0.17,0.08,23.03,-2.65,0.0,0.0,0.0
208,81.0,48.0,24.0,0.0,1936.0,3.0,5.0,0.0,2.76,-2.82,-0.06,31.95,2.05,0.0,0.0,0.0
209,82.0,56.0,30.0,0.0,1936.0,6.0,4.0,0.0,4.95,-5.37,-0.41,28.99,8.07,0.0,0.0,0.0
210,83.0,80.0,24.0,0.0,1936.0,5.0,3.0,0.0,-0.8,0.29,-0.51,18.43,3.03,0.0,0.0,0.0
211,84.0,98.0,11.0,0.0,1936.0,3.0,3.0,2.0,-1.31,0.78,-0.54,20.73,3.99,0.0,0.0,0.0
212,85.0,240.0,55.0,0.0,1936.0,2.0,6.0,0.0,3.0,-3.8,-0.8,23.86,3.74,0.0,0.0,0.0
213,86.0,233.0,24.0,0.0,1936.0,6.0,4.0,0.0,0.54,-1.98,-1.43,20.53,5.72,0.0,0.0,0.0
214,87.0,122.0,47.0,0.0,1936.0,6.0,5.0,0.0,-3.15,1.34,-1.81,16.67,-0.23,0.0,0.0,0.0
215,88.0,163.0,35.0,0.0,1936.0,2.0,6.0,1.0,-4.87,3.03,-1.83,16.07,-1.29,0.0,0.0,0.0
216,89.0,149.0,47.0,0.0,1936.0,3.0,7.0,0.0,-4.07,2.15,-1.92,16.8,-0.58,0.0,0.0,0.0
217,90.0,63.0,41.0,0.0,1936.0,4.0,6.0,0.0,-0.38,-1.78,-2.16,19.53,1.38,0.0,0.0,0.0
218,91.0,230.0,30.0,0.0,1936.0,3.0,7.0,0.0,0.26,-2.49,-2.22,23.32,4.26,0.0,0.0,0.0
219,92.0,13.0,40.0,0.0,1936.0,4.0,5.0,0.0,1.6,-3.87,-2.27,21.91,7.4,0.0,0.0,0.0
220,93.0,49.0,30.0,0.0,1936.0,4.0,4.0,0.0,-1.89,-0.55,-2.44,17.77,1.7,0.0,0.0,0.0
221,94.0,185.0,24.0,0.0,1936.0,4.0,4.0,2.0,-1.22,-1.22,-2.44,17.86,4.41,0.0,0.0,0.0
222,95.0,22.0,24.0,0.0,1936.0,4.0,4.0,1.0,-3.59,1.05,-2.53,16.45,0.63,0.0,0.0,0.0
223,96.0,45.0,40.0,0.0,1936.0,4.0,4.0,1.0,-3.02,0.3,-2.72,15.94,2.36,0.0,0.0,0.0
224,97.0,181.0,24.0,0.0,1936.0,5.0,4.0,1.0,0.62,-3.6,-2.98,20.51,7.11,0.0,0.0,0.0
225,98.0,207.0,7.0,0.0,1936.0,5.0,4.0,1.0,-2.64,-0.36,-3.0,16.87,3.17,0.0,0.0,0.0
226,99.0,191.0,47.0,0.0,1936.0,5.0,7.0,0.0,-3.26,-1.28,-4.54,18.28,3.15,0.0,0.0,0.0
227,100.0,224.0,47.0,0.0,1936.0,6.0,4.0,0.0,-1.03,-4.01,-5.04,18.66,7.83,0.0,0.0,0.0
228,101.0,43.0,40.0,0.0,1936.0,3.0,4.0,1.0,-8.8,3.15,-5.65,10.37,-0.96,0.0,0.0,0.0
229,102.0,90.0,35.0,0.0,1936.0,3.0,7.0,0.0,-2.37,-3.49,-5.86,16.59,5.8,0.0,0.0,0.0
230,103.0,144.0,7.0,0.0,1936.0,6.0,4.0,1.0,-0.57,-5.52,-6.09,26.05,9.52,0.0,0.0,0.0
231,104.0,37.0,47.0,0.0,1936.0,4.0,6.0,0.0,-3.82,-2.43,-6.25,18.58,4.76,0.0,0.0,0.0
232,105.0,229.0,47.0,0.0,1936.0,4.0,5.0,0.0,-1.2,-5.27,-6.47,19.37,10.28,0.0,0.0,0.0
233,106.0,35.0,55.0,0.0,1936.0,2.0,5.0,1.0,-2.29,-4.19,-6.48,20.05,9.4,0.0,0.0,0.0
234,107.0,152.0,40.0,0.0,1936.0,5.0,4.0,0.0,-3.26,-4.09,-7.35,14.52,8.43,0.0,0.0,0.0
235,108.0,126.0,24.0,0.0,1936.0,3.0,6.0,1.0,-5.95,-1.57,-7.53,14.79,4.99,0.0,0.0,0.0
236,109.0,101.0,11.0,0.0,1936.0,1.0,6.0,1.0,-3.42,-4.56,-7.98,17.15,7.2,0.0,0.0,0.0
237,110.0,115.0,24.0,0.0,1936.0,4.0,6.0,0.0,-4.66,-3.35,-8.01,16.24,9.73,0.0,0.0,0.0
238,111.0,242.0,40.0,0.0,1936.0,2.0,5.0,1.0,-3.01,-5.33,-8.34,16.59,12.48,0.0,0.0,0.0
239,112.0,138.0,40.0,0.0,1936.0,3.0,5.0,0.0,-3.29,-6.51,-9.8,14.56,10.52,0.0,0.0,0.0
240,113.0,225.0,47.0,0.0,1936.0,5.0,5.0,0.0,-6.75,-3.29,-10.04,11.87,5.81,0.0,0.0,0.0
241,114.0,21.0,24.0,0.0,1936.0,3.0,7.0,0.0,-3.61,-6.81,-10.42,17.5,11.92,0.0,0.0,0.0
242,115.0,197.0,24.0,0.0,1936.0,1.0,7.0,0.0,-6.92,-4.14,-11.06,15.69,3.13,0.0,0.0,0.0
243,116.0,217.0,7.0,0.0,1936.0,5.0,3.0,1.0,-7.09,-4.15,-11.24,11.35,7.98,0.0,0.0,0.0
244,117.0,171.0,24.0,0.0,1936.0,3.0,6.0,0.0,-5.93,-5.44,-11.36,14.65,10.29,0.0,0.0,0.0
245,118.0,62.0,24.0,0.0,1936.0,4.0,5.0,0.0,-7.23,-4.44,-11.67,11.65,8.96,0.0,0.0,0.0
246,119.0,178.0,47.0,0.0,1936.0,4.0,4.0,2.0,-10.11,-2.8,-12.9,8.55,7.11,0.0,0.0,0.0
247,120.0,8.0,7.0,0.0,1936.0,4.0,5.0,0.0,-6.48,-6.52,-13.0,12.03,9.23,0.0,0.0,0.0
248,121.0,44.0,40.0,0.0,1936.0,2.0,6.0,0.0,-4.38,-9.09,-13.47,16.41,14.42,0.0,0.0,0.0
249,122.0,143.0,7.0,0.0,1936.0,2.0,7.0,0.0,-7.34,-6.23,-13.57,11.52,6.95,0.0,0.0,0.0
250,123.0,160.0,30.0,0.0,1936.0,1.0,9.0,0.0,-6.2,-7.91,-14.11,14.14,11.13,0.0,0.0,0.0
251,124.0,237.0,40.0,0.0,1936.0,1.0,6.0,0.0,-8.39,-5.9,-14.29,10.55,8.62,0.0,0.0,0.0
252,125.0,227.0,30.0,0.0,1936.0,2.0,6.0,1.0,-8.05,-6.89,-14.94,11.09,11.73,0.0,0.0,0.0
253,126.0,189.0,41.0,0.0,1936.0,0.0,6.0,1.0,-8.4,-6.63,-15.04,13.2,21.65,0.0,0.0,0.0
254,127.0,239.0,47.0,0.0,1936.0,1.0,8.0,0.0,-11.16,-5.78,-16.94,8.98,9.09,0.0,0.0,0.0
255,128.0,151.0,7.0,0.0,1936.0,3.0,4.0,1.0,-9.75,-7.25,-17.0,9.47,12.48,0.0,0.0,0.0
256,129.0,83.0,30.0,0.0,1936.0,2.0,7.0,0.0,-9.63,-8.73,-18.36,8.38,11.98,0.0,0.0,0.0
257,130.0,241.0,24.0,0.0,1936.0,1.0,7.0,1.0,-8.94,-12.11,-21.04,11.63,18.99,0.0,0.0,0.0
258,131.0,223.0,24.0,0.0,1936.0,2.0,7.0,0.0,0.0,0.0,0.0,15.8,16.75,0.0,0.0,0.0
259,1.0,168.0,24.0,1.0,1937.0,9.0,0.0,1.0,10.22,9.83,20.05,35.28,-11.52,0.0,0.0,0.0
260,2.0,50.0,24.0,7.0,1937.0,7.0,0.0,2.0,10.97,7.94,18.91,37.89,-7.15,0.0,0.0,0.0
261,3.0,26.0,35.0,2.0,1937.0,10.0,0.0,1.0,10.02,8.0,18.02,31.63,-8.03,0.0,0.0,0.0
262,4.0,244.0,24.0,12.0,1937.0,6.0,1.0,1.0,7.73,10.08,17.82,29.61,-11.57,0.0,0.0,0.0
263,5.0,2.0,41.0,4.0,1937.0,9.0,1.0,0.0,7.39,9.88,17.28,36.03,-12.31,0.0,0.0,0.0
264,6.0,105.0,41.0,8.0,1937.0,9.0,2.0,0.0,8.05,8.66,16.7,36.13,-9.92,0.0,0.0,0.0
265,7.0,68.0,24.0,3.0,1937.0,7.0,0.0,1.0,6.93,9.71,16.63,36.12,-10.09,0.0,0.0,0.0
266,8.0,200.0,41.0,0.0,1937.0,6.0,3.0,1.0,8.33,8.02,16.35,33.08,-11.36,0.0,0.0,0.0
267,9.0,222.0,24.0,6.0,1937.0,8.0,0.0,1.0,7.75,8.34,16.08,31.56,-7.9,0.0,0.0,0.0
268,10.0,12.0,41.0,0.0,1937.0,6.0,2.0,3.0,5.53,10.49,16.02,28.26,-13.56,0.0,0.0,0.0
269,11.0,57.0,47.0,20.0,1937.0,7.0,2.0,1.0,8.57,7.07,15.64,36.66,-8.86,0.0,0.0,0.0
270,12.0,9.0,45.0,14.0,1937.0,6.0,2.0,2.0,11.14,4.42,15.56,33.81,-5.56,0.0,0.0,0.0
271,13.0,147.0,47.0,19.0,1937.0,7.0,1.0,1.0,7.01,7.42,14.43,31.15,-10.96,0.0,0.0,0.0
272,14.0,48.0,24.0,0.0,1937.0,5.0,2.0,1.0,9.15,4.56,13.71,32.21,-6.27,0.0,0.0,0.0
273,15.0,11.0,24.0,0.0,1937.0,7.0,2.0,0.0,9.29,4.37,13.66,34.22,-5.52,0.0,0.0,0.0
274,16.0,158.0,55.0,13.0,1937.0,6.0,2.0,0.0,6.13,7.4,13.53,30.08,-8.71,0.0,0.0,0.0
275,17.0,177.0,45.0,18.0,1937.0,6.0,3.0,2.0,6.11,7.25,13.36,28.27,-9.94,0.0,0.0,0.0
276,18.0,86.0,24.0,0.0,1937.0,5.0,2.0,1.0,6.5,6.77,13.27,32.72,-8.66,0.0,0.0,0.0
277,19.0,187.0,24.0,9.0,1937.0,9.0,0.0,0.0,5.65,7.05,12.7,27.88,-6.2,0.0,0.0,0.0
278,20.0,15.0,45.0,0.0,1937.0,7.0,3.0,0.0,7.5,5.11,12.61,31.26,-5.38,0.0,0.0,0.0
279,21.0,156.0,24.0,9.0,1937.0,6.0,2.0,1.0,3.57,8.78,12.35,24.41,-12.3,0.0,0.0,0.0
280,22.0,79.0,41.0,0.0,1937.0,6.0,3.0,1.0,5.93,6.4,12.34,33.26,-8.76,0.0,0.0,0.0
281,23.0,203.0,45.0,0.0,1937.0,5.0,2.0,2.0,5.32,6.73,12.06,29.58,-7.58,0.0,0.0,0.0
282,24.0,133.0,55.0,5.0,1937.0,6.0,2.0,0.0,9.18,2.67,11.84,37.15,-3.3,0.0,0.0,0.0
283,25.0,221.0,41.0,0.0,1937.0,7.0,2.0,0.0,4.25,7.39,11.64,26.55,-10.97,0.0,0.0,0.0
284,26.0,212.0,30.0,0.0,1937.0,6.0,2.0,2.0,8.47,2.84,11.31,31.84,-3.1,0.0,0.0,0.0
285,27.0,204.0,45.0,16.0,1937.0,4.0,4.0,2.0,3.11,7.94,11.05,24.73,-11.57,0.0,0.0,0.0
286,28.0,228.0,35.0,0.0,1937.0,7.0,2.0,2.0,4.76,5.31,10.07,27.98,-4.73,0.0,0.0,0.0
287,29.0,211.0,41.0,0.0,1937.0,5.0,4.0,1.0,4.24,5.13,9.37,31.97,-9.14,0.0,0.0,0.0
288,30.0,55.0,24.0,0.0,1937.0,7.0,3.0,0.0,4.47,4.36,8.83,33.15,-2.57,0.0,0.0,0.0
289,31.0,42.0,40.0,17.0,1937.0,8.0,1.0,0.0,9.3,-0.55,8.74,36.34,1.67,0.0,0.0,0.0
290,32.0,75.0,41.0,0.0,1937.0,6.0,3.0,2.0,2.7,5.97,8.66,28.2,-7.4,0.0,0.0,0.0
291,33.0,196.0,35.0,0.0,1937.0,4.0,3.0,2.0,1.27,7.01,8.28,21.77,-8.51,0.0,0.0,0.0
292,34.0,140.0,11.0,11.0,1937.0,6.0,1.0,2.0,2.48,5.54,8.02,23.79,-6.48,0.0,0.0,0.0
293,35.0,216.0,35.0,0.0,1937.0,4.0,4.0,2.0,5.47,2.18,7.64,27.98,-2.66,0.0,0.0,0.0
294,36.0,131.0,24.0,0.0,1937.0,8.0,2.0,0.0,3.93,3.53,7.47,24.4,-2.94,0.0,0.0,0.0
295,37.0,88.0,24.0,14.0,1937.0,8.0,0.0,2.0,0.61,6.61,7.22,20.27,-5.75,0.0,0.0,0.0
296,38.0,139.0,24.0,0.0,1937.0,4.0,4.0,1.0,3.64,3.52,7.16,28.96,-6.09,0.0,0.0,0.0
297,39.0,154.0,55.0,0.0,1937.0,4.0,4.0,0.0,-0.51,7.52,7.01,22.73,-8.75,0.0,0.0,0.0
298,40.0,159.0,11.0,0.0,1937.0,5.0,2.0,2.0,1.27,5.69,6.96,22.87,-5.89,0.0,0.0,0.0
299,41.0,38.0,47.0,0.0,1937.0,4.0,4.0,1.0,1.81,4.95,6.76,26.88,-8.28,0.0,0.0,0.0
300,42.0,202.0,45.0,0.0,1937.0,2.0,6.0,1.0,2.72,3.98,6.7,24.83,-5.75,0.0,0.0,0.0
301,43.0,137.0,35.0,0.0,1937.0,7.0,1.0,0.0,3.24,3.31,6.55,23.54,-1.58,0.0,0.0,0.0
302,44.0,58.0,24.0,0.0,1937.0,6.0,4.0,0.0,2.05,4.29,6.34,24.26,-3.96,0.0,0.0,0.0
303,45.0,180.0,45.0,0.0,1937.0,5.0,6.0,0.0,0.93,5.3,6.23,22.95,-6.99,0.0,0.0,0.0
304,46.0,197.0,24.0,0.0,1937.0,5.0,2.0,1.0,2.2,3.72,5.92,24.93,-2.31,0.0,0.0,0.0
305,47.0,173.0,55.0,0.0,1937.0,4.0,3.0,1.0,3.17,2.38,5.55,25.16,-3.63,0.0,0.0,0.0
306,48.0,94.0,55.0,0.0,1937.0,5.0,3.0,0.0,-1.07,6.61,5.54,20.16,-7.04,0.0,0.0,0.0
307,49.0,29.0,24.0,0.0,1937.0,2.0,5.0,1.0,1.78,3.08,4.86,22.87,-4.52,0.0,0.0,0.0
308,50.0,166.0,24.0,0.0,1937.0,5.0,3.0,0.0,7.59,-2.73,4.86,28.77,3.01,0.0,0.0,0.0
309,51.0,240.0,55.0,0.0,1937.0,4.0,3.0,1.0,1.34,3.46,4.8,24.03,-4.59,0.0,0.0,0.0
310,52.0,233.0,24.0,0.0,1937.0,8.0,1.0,1.0,0.22,4.58,4.79,24.73,-2.35,0.0,0.0,0.0
311,53.0,207.0,7.0,0.0,1937.0,8.0,4.0,0.0,2.6,2.16,4.76,22.92,-2.36,0.0,0.0,0.0
312,54.0,164.0,35.0,0.0,1937.0,3.0,3.0,3.0,-0.62,4.8,4.19,20.1,-5.0,0.0,0.0,0.0
313,55.0,46.0,24.0,0.0,1937.0,2.0,5.0,2.0,2.17,1.96,4.13,24.63,-4.03,0.0,0.0,0.0
314,56.0,199.0,24.0,0.0,1937.0,3.0,2.0,4.0,-2.61,6.48,3.87,18.58,-5.84,0.0,0.0,0.0
315,57.0,162.0,41.0,0.0,1937.0,4.0,5.0,1.0,1.72,2.1,3.82,25.5,-2.7,0.0,0.0,0.0
316,58.0,56.0,30.0,0.0,1937.0,8.0,2.0,0.0,3.3,0.45,3.75,28.8,1.71,0.0,0.0,0.0
317,59.0,118.0,24.0,0.0,1937.0,6.0,3.0,1.0,-0.03,3.7,3.68,20.24,-4.49,0.0,0.0,0.0
318,60.0,122.0,47.0,0.0,1937.0,8.0,2.0,0.0,0.47,3.04,3.51,20.26,-2.24,0.0,0.0,0.0
319,61.0,63.0,41.0,0.0,1937.0,4.0,7.0,0.0,0.94,1.91,2.85,22.05,-5.9,0.0,0.0,0.0
320,62.0,134.0,41.0,0.0,1937.0,5.0,4.0,1.0,1.25,1.55,2.81,24.13,-0.6,0.0,0.0,0.0
321,63.0,7.0,7.0,0.0,1937.0,8.0,2.0,0.0,4.99,-2.3,2.69,26.25,3.29,0.0,0.0,0.0
322,64.0,30.0,24.0,0.0,1937.0,6.0,3.0,3.0,0.0,2.46,2.46,20.83,-1.14,0.0,0.0,0.0
323,65.0,41.0,24.0,0.0,1937.0,3.0,5.0,0.0,0.82,1.61,2.42,23.42,-2.81,0.0,0.0,0.0
324,66.0,149.0,47.0,0.0,1937.0,5.0,3.0,1.0,1.62,0.77,2.39,22.22,-3.35,0.0,0.0,0.0
325,67.0,104.0,41.0,0.0,1937.0,4.0,6.0,0.0,0.32,1.73,2.05,23.89,-0.97,0.0,0.0,0.0
326,68.0,182.0,24.0,0.0,1937.0,4.0,3.0,2.0,-2.92,4.38,1.46,18.55,-3.86,0.0,0.0,0.0
327,69.0,172.0,24.0,0.0,1937.0,4.0,4.0,0.0,2.92,-1.5,1.43,24.42,0.58,0.0,0.0,0.0
328,70.0,231.0,35.0,0.0,1937.0,3.0,3.0,3.0,-3.82,5.08,1.26,16.98,-5.02,0.0,0.0,0.0
329,71.0,219.0,40.0,0.0,1937.0,5.0,3.0,0.0,1.09,0.08,1.17,22.44,-1.4,0.0,0.0,0.0
330,72.0,92.0,55.0,0.0,1937.0,3.0,3.0,2.0,-2.19,3.34,1.15,18.98,-3.29,0.0,0.0,0.0
331,73.0,145.0,24.0,0.0,1937.0,5.0,4.0,0.0,1.19,-0.14,1.05,26.38,0.76,0.0,0.0,0.0
332,74.0,215.0,35.0,0.0,1937.0,2.0,6.0,1.0,4.24,-3.44,0.8,25.93,2.62,0.0,0.0,0.0
333,75.0,72.0,47.0,0.0,1937.0,4.0,3.0,2.0,-2.03,2.77,0.74,26.13,-2.6,0.0,0.0,0.0
334,76.0,13.0,40.0,0.0,1937.0,6.0,3.0,0.0,-2.32,2.84,0.51,21.71,-2.83,0.0,0.0,0.0
335,77.0,17.0,24.0,0.0,1937.0,4.0,4.0,1.0,-0.51,0.89,0.38,21.07,-0.24,0.0,0.0,0.0
336,78.0,73.0,24.0,0.0,1937.0,3.0,4.0,1.0,1.53,-1.27,0.26,23.15,-0.48,0.0,0.0,0.0
337,79.0,224.0,47.0,0.0,1937.0,5.0,5.0,0.0,1.63,-1.49,0.15,22.43,0.52,0.0,0.0,0.0
338,80.0,90.0,35.0,0.0,1937.0,4.0,3.0,1.0,-2.61,2.26,-0.36,16.07,-2.25,0.0,0.0,0.0
339,81.0,167.0,24.0,0.0,1937.0,2.0,5.0,1.0,1.54,-2.38,-0.84,23.7,1.64,0.0,0.0,0.0
340,82.0,21.0,24.0,0.0,1937.0,5.0,4.0,0.0,-0.92,0.07,-0.85,18.41,3.04,0.0,0.0,0.0
341,83.0,130.0,55.0,0.0,1937.0,4.0,4.0,0.0,0.09,-1.07,-0.98,19.48,0.23,0.0,0.0,0.0
342,84.0,217.0,7.0,0.0,1937.0,7.0,1.0,2.0,3.31,-4.48,-1.17,23.84,7.42,0.0,0.0,0.0
343,85.0,37.0,47.0,0.0,1937.0,7.0,4.0,0.0,0.63,-1.86,-1.23,24.67,3.95,0.0,0.0,0.0
344,86.0,163.0,35.0,0.0,1937.0,4.0,6.0,0.0,2.4,-3.69,-1.29,23.42,4.24,0.0,0.0,0.0
345,87.0,116.0,24.0,0.0,1937.0,4.0,7.0,0.0,-0.76,-1.04,-1.8,19.24,1.86,0.0,0.0,0.0
346,88.0,191.0,47.0,0.0,1937.0,5.0,6.0,1.0,1.96,-3.8,-1.84,27.44,2.5,0.0,0.0,0.0
347,89.0,22.0,24.0,0.0,1937.0,3.0,3.0,2.0,-2.34,0.34,-2.0,17.83,-0.08,0.0,0.0,0.0
348,90.0,136.0,11.0,0.0,1937.0,3.0,6.0,1.0,-6.2,4.01,-2.2,14.02,-4.92,0.0,0.0,0.0
349,91.0,225.0,47.0,0.0,1937.0,5.0,5.0,0.0,-0.8,-1.91,-2.71,20.57,2.21,0.0,0.0,0.0
350,92.0,144.0,7.0,0.0,1937.0,7.0,2.0,0.0,-2.73,-0.08,-2.82,16.93,2.16,0.0,0.0,0.0
351,93.0,74.0,24.0,0.0,1937.0,2.0,4.0,2.0,-3.38,0.49,-2.89,18.79,-0.22,0.0,0.0,0.0
352,94.0,181.0,30.0,0.0,1937.0,7.0,2.0,1.0,-2.42,-0.76,-3.18,17.88,3.48,0.0,0.0,0.0
353,95.0,128.0,24.0,0.0,1937.0,4.0,4.0,1.0,-3.57,0.33,-3.25,18.44,0.8,0.0,0.0,0.0
354,96.0,185.0,24.0,0.0,1937.0,4.0,5.0,1.0,-5.96,2.47,-3.49,13.97,0.2,0.0,0.0,0.0
355,97.0,101.0,11.0,0.0,1937.0,3.0,4.0,2.0,-3.68,-0.34,-4.02,16.21,0.87,0.0,0.0,0.0
356,98.0,54.0,40.0,0.0,1937.0,6.0,3.0,0.0,-1.97,-2.47,-4.44,16.23,3.1,0.0,0.0,0.0
357,99.0,239.0,47.0,0.0,1937.0,4.0,5.0,0.0,-3.0,-2.38,-5.38,20.21,5.53,0.0,0.0,0.0
358,100.0,229.0,47.0,0.0,1937.0,4.0,5.0,0.0,-2.83,-2.63,-5.46,16.77,4.89,0.0,0.0,0.0
359,101.0,138.0,40.0,0.0,1937.0,3.0,4.0,1.0,-0.12,-6.11,-6.22,26.73,8.0,0.0,0.0,0.0
360,102.0,120.0,24.0,0.0,1937.0,3.0,6.0,0.0,-4.44,-1.89,-6.32,15.3,3.65,0.0,0.0,0.0
361,103.0,102.0,11.0,0.0,1937.0,4.0,5.0,0.0,-3.29,-3.36,-6.65,17.16,3.43,0.0,0.0,0.0
362,104.0,230.0,30.0,0.0,1937.0,4.0,6.0,0.0,-3.25,-3.7,-6.95,19.08,5.71,0.0,0.0,0.0
363,105.0,51.0,47.0,0.0,1937.0,2.0,8.0,0.0,-4.67,-2.53,-7.19,16.31,0.94,0.0,0.0,0.0
364,106.0,226.0,47.0,0.0,1937.0,3.0,6.0,0.0,-2.03,-5.18,-7.21,20.6,11.9,0.0,0.0,0.0
365,107.0,96.0,55.0,0.0,1937.0,1.0,7.0,0.0,-3.76,-3.48,-7.24,17.84,2.19,0.0,0.0,0.0
366,108.0,189.0,41.0,0.0,1937.0,2.0,7.0,0.0,-2.59,-5.08,-7.67,21.52,11.61,0.0,0.0,0.0
367,109.0,160.0,30.0,0.0,1937.0,4.0,6.0,0.0,-2.61,-5.17,-7.78,16.84,6.39,0.0,0.0,0.0
368,110.0,143.0,7.0,0.0,1937.0,4.0,4.0,1.0,-5.68,-2.61,-8.29,13.23,4.23,0.0,0.0,0.0
369,111.0,178.0,47.0,0.0,1937.0,5.0,4.0,1.0,-6.19,-2.14,-8.33,13.1,3.66,0.0,0.0,0.0
370,112.0,151.0,7.0,0.0,1937.0,5.0,5.0,0.0,-4.76,-3.69,-8.44,18.2,7.71,0.0,0.0,0.0
371,113.0,80.0,24.0,0.0,1937.0,2.0,6.0,2.0,-5.02,-4.03,-9.05,14.53,6.39,0.0,0.0,0.0
372,114.0,35.0,55.0,0.0,1937.0,1.0,6.0,0.0,-2.37,-7.37,-9.74,19.66,9.18,0.0,0.0,0.0
373,115.0,98.0,11.0,0.0,1937.0,3.0,6.0,0.0,-2.63,-7.51,-10.13,17.07,9.68,0.0,0.0,0.0
374,116.0,237.0,40.0,0.0,1937.0,5.0,3.0,0.0,-3.55,-7.18,-10.73,14.9,10.26,0.0,0.0,0.0
375,117.0,220.0,40.0,0.0,1937.0,2.0,4.0,2.0,-7.14,-5.35,-12.48,12.96,9.9,0.0,0.0,0.0
376,118.0,152.0,40.0,0.0,1937.0,2.0,6.0,0.0,-5.31,-7.94,-13.25,14.33,7.98,0.0,0.0,0.0
377,119.0,49.0,30.0,0.0,1937.0,2.0,7.0,0.0,-8.17,-5.78,-13.95,11.31,7.57,0.0,0.0,0.0
378,120.0,242.0,40.0,0.0,1937.0,3.0,5.0,0.0,-5.95,-8.13,-14.09,13.78,9.76,0.0,0.0,0.0
379,121.0,43.0,40.0,0.0,1937.0,5.0,4.0,0.0,-8.52,-5.82,-14.34,8.55,7.39,0.0,0.0,0.0
380,122.0,8.0,7.0,0.0,1937.0,0.0,8.0,1.0,-11.98,-8.14,-20.12,7.02,10.49,0.0,0.0,0.0
381,123.0,45.0,40.0,0.0,1937.0,1.0,7.0,0.0,-13.7,-6.48,-20.18,5.45,15.63,0.0,0.0,0.0
382,124.0,44.0,40.0,0.0,1937.0,2.0,5.0,0.0,-11.16,-9.55,-20.71,7.27,16.15,0.0,0.0,0.0
383,125.0,227.0,30.0,0.0,1937.0,0.0,10.0,0.0,-12.17,-13.42,-25.58,7.3,17.56,0.0,0.0,0.0
384,126.0,223.0,24.0,0.0,1937.0,2.0,7.0,0.0,0.0,0.0,0.0,16.15,7.86,0.0,0.0,0.0
385,1.0,204.0,45.0,1.0,1938.0,11.0,0.0,0.0,13.42,7.23,20.65,38.11,-7.72,0.0,0.0,0.0
386,2.0,168.0,24.0,8.0,1938.0,8.0,2.0,0.0,12.62,7.98,20.61,36.63,-9.02,0.0,0.0,0.0
387,3.0,200.0,41.0,2.0,1938.0,11.0,0.0,0.0,8.93,11.31,20.24,39.12,-11.42,0.0,0.0,0.0
388,4.0,156.0,24.0,5.0,1938.0,8.0,1.0,0.0,7.61,11.8,19.41,33.98,-13.21,0.0,0.0,0.0
389,5.0,216.0,35.0,7.0,1938.0,9.0,2.0,0.0,9.72,8.63,18.35,34.5,-10.16,0.0,0.0,0.0
390,6.0,133.0,55.0,10.0,1938.0,6.0,2.0,0.0,6.82,9.53,16.35,31.07,-10.69,0.0,0.0,0.0
391,7.0,159.0,11.0,4.0,1938.0,10.0,1.0,0.0,6.0,10.33,16.32,29.63,-10.56,0.0,0.0,0.0
392,8.0,88.0,24.0,9.0,1938.0,8.0,1.0,0.0,10.52,5.58,16.1,34.87,-5.64,0.0,0.0,0.0
393,9.0,26.0,35.0,14.0,1938.0,10.0,1.0,0.0,7.63,8.47,16.09,34.4,-7.66,0.0,0.0,0.0
394,10.0,57.0,47.0,3.0,1938.0,9.0,1.0,0.0,3.73,12.33,16.05,27.33,-13.15,0.0,0.0,0.0
395,11.0,154.0,55.0,17.0,1938.0,4.0,2.0,2.0,3.65,11.98,15.63,28.18,-14.21,0.0,0.0,0.0
396,12.0,68.0,24.0,15.0,1938.0,6.0,1.0,2.0,5.27,9.28,14.55,34.23,-8.33,0.0,0.0,0.0
397,13.0,130.0,55.0,16.0,1938.0,6.0,1.0,1.0,6.8,7.74,14.54,31.34,-9.57,0.0,0.0,0.0
398,14.0,2.0,41.0,13.0,1938.0,7.0,1.0,1.0,5.99,7.97,13.96,30.1,-9.15,0.0,0.0,0.0
399,15.0,48.0,24.0,12.0,1938.0,5.0,1.0,1.0,6.63,7.29,13.92,31.02,-10.85,0.0,0.0,0.0
400,16.0,29.0,24.0,6.0,1938.0,7.0,2.0,0.0,7.32,6.55,13.87,31.96,-5.17,0.0,0.0,0.0
401,17.0,211.0,41.0,19.0,1938.0,7.0,2.0,1.0,6.7,6.23,12.93,33.85,-6.88,0.0,0.0,0.0
402,18.0,187.0,24.0,0.0,1938.0,6.0,2.0,0.0,3.99,8.86,12.84,27.49,-9.99,0.0,0.0,0.0
403,19.0,50.0,24.0,20.0,1938.0,7.0,2.0,0.0,7.88,4.31,12.19,38.49,-3.53,0.0,0.0,0.0
